#epsilon= 2.950164e-01  dim= 3
26 -6.452177e-01 134
27 -6.611224e-01 134
28 -7.862010e-01 134
29 -7.014818e-01 134
30 -6.401065e-01 134
31 -6.439633e-01 134
32 -6.400707e-01 134
33 -5.974525e-01 134
34 -6.170298e-01 134
35 -7.178023e-01 134
36 -8.112605e-01 134
37 -7.308476e-01 134
38 -6.894754e-01 134
39 -6.246071e-01 134
40 -5.529598e-01 134
41 -4.958262e-01 134
42 -5.016341e-01 134
43 -6.309298e-01 134
44 -6.645012e-01 134
45 -6.265655e-01 134
46 -5.990771e-01 134
47 -5.330790e-01 134
48 -5.398585e-01 134
49 -4.952226e-01 134
50 -4.796471e-01 134

#epsilon= 9.329238e-01  dim= 4
0 -5.993049e+00 34
1 -4.341226e+00 34
2 -2.813256e+00 34
3 -2.235506e+00 34
4 -1.631040e+00 34
5 -1.036919e+00 34
6 -1.089848e+00 34
7 -9.235616e-01 34
8 -6.190645e-01 34
9 -5.489703e-01 34
10 -3.694302e-01 34
11 -4.154049e-01 34
12 -4.693246e-01 34
13 -4.324898e-01 34
14 -4.377981e-01 34
15 -3.006152e-01 34
16 -2.678368e-01 34
17 -2.829503e-01 34
18 -2.786420e-01 34
19 -2.743253e-01 34
20 -2.030470e-01 34
21 -2.951816e-01 34
22 -4.330398e-01 34
23 -4.195617e-01 34
24 -4.269340e-01 34
25 -5.373346e-01 34
26 -5.571674e-01 34
27 -6.040111e-01 34
28 -5.385621e-01 34
29 -5.714665e-01 34
30 -4.704130e-01 34
31 -4.299034e-01 34
32 -4.403609e-01 34
33 -4.183551e-01 34
34 -5.374850e-01 34
35 -5.602663e-01 34
36 -7.676071e-01 34
37 -7.426669e-01 34
38 -6.554907e-01 34
39 -6.154971e-01 34
40 -5.093491e-01 34
41 -2.814952e-01 34
42 -2.548186e-01 34
43 -2.438517e-01 34
44 -2.748757e-01 34
45 -3.717147e-01 34
46 -3.371999e-01 34
47 -3.004573e-01 34
48 -2.851822e-01 34
49 -2.281688e-01 34
50 -1.997627e-01 34

#epsilon= 9.329238e-01  dim= 5
0 -5.771620e+00 2
1 -5.707935e+00 2
2 -5.221090e+00 2
3 -4.758439e+00 2
4 -4.258365e+00 2
5 -8.959874e-01 2
6 3.020143e-02 2
7 3.095001e-02 2
8 1.498590e-01 2
9 1.604373e-01 2
10 1.212625e-01 2
11 -3.039273e-01 2
12 -1.629913e-01 2
13 -2.875321e-01 2
14 -4.205186e-02 2
15 -7.544125e-02 2
16 -2.769410e-03 2
17 1.735096e-01 2
18 2.559575e-01 2
19 3.304104e-01 2
20 3.395039e-01 2
21 2.661336e-01 2
22 4.926258e-02 2
23 -1.614702e-01 2
24 -1.319018e+00 2
25 -1.708738e+00 2
26 -1.186389e+00 2
27 -1.097105e+00 2
28 -7.700473e-01 2
29 -7.439524e-01 2
30 -4.322179e-01 2
31 -5.415369e-01 2
32 -5.592147e-01 2
33 -7.481129e-01 2
34 -4.954885e-01 2
35 -8.679802e-01 2
36 -4.974796e-01 2
37 8.492679e-02 2
38 8.528437e-02 2
39 1.627798e-01 2
40 3.049424e-01 2
41 3.728619e-01 2
42 2.257411e-01 2
43 2.424943e-01 2
44 1.383439e-01 2
45 1.323374e-01 2
46 -1.385902e-02 2
47 -1.793429e-01 2
48 -2.038252e-01 2
49 -6.710418e-02 2
50 -2.645838e-01 2

#epsilon= 9.329238e-01  dim= 6

#epsilon= 1.658999e+00  dim= 3
0 -5.634807e+00 278
1 -4.086477e+00 278
2 -2.921379e+00 278
3 -2.111331e+00 278
4 -1.570954e+00 278
5 -1.311908e+00 278
6 -1.075404e+00 278
7 -9.284630e-01 278
8 -8.478558e-01 278
9 -7.768381e-01 278
10 -7.233001e-01 278
11 -7.076244e-01 278
12 -7.183148e-01 278
13 -7.116677e-01 278
14 -6.829181e-01 278
15 -6.562373e-01 278
16 -5.666534e-01 278
17 -5.578987e-01 278
18 -5.358172e-01 278
19 -5.574947e-01 278
20 -5.639146e-01 278
21 -6.122706e-01 278
22 -6.390216e-01 278
23 -6.441620e-01 278
24 -6.376353e-01 278
25 -6.412594e-01 278
26 -6.478414e-01 278
27 -6.709808e-01 278
28 -6.755141e-01 278
29 -6.334183e-01 278
30 -6.020705e-01 278
31 -6.148086e-01 278
32 -6.374885e-01 278
33 -6.814023e-01 278
34 -5.946443e-01 278
35 -6.325846e-01 278
36 -6.644608e-01 278
37 -6.501181e-01 278
38 -6.597305e-01 278
39 -6.489108e-01 278
40 -6.006509e-01 278
41 -5.619829e-01 278
42 -5.492074e-01 278
43 -5.969947e-01 278
44 -5.815816e-01 278
45 -5.597906e-01 278
46 -5.900378e-01 278
47 -5.730445e-01 278
48 -5.757488e-01 278
49 -5.447408e-01 278
50 -4.954018e-01 278

#epsilon= 1.658999e+00  dim= 4
0 -5.547325e+00 103
1 -3.978172e+00 103
2 -2.883112e+00 103
3 -2.097277e+00 103
4 -1.528835e+00 103
5 -1.124622e+00 103
6 -8.452633e-01 103
7 -7.754398e-01 103
8 -7.331028e-01 103
9 -5.703061e-01 103
10 -5.181105e-01 103
11 -4.256740e-01 103
12 -4.561509e-01 103
13 -4.750997e-01 103
14 -5.011569e-01 103
15 -4.685821e-01 103
16 -3.600053e-01 103
17 -3.182717e-01 103
18 -2.874899e-01 103
19 -2.718291e-01 103
20 -3.274088e-01 103
21 -4.145704e-01 103
22 -4.736946e-01 103
23 -5.057529e-01 103
24 -5.081310e-01 103
25 -5.218576e-01 103
26 -5.369865e-01 103
27 -4.999040e-01 103
28 -4.278222e-01 103
29 -4.705123e-01 103
30 -4.697257e-01 103
31 -4.657709e-01 103
32 -5.029759e-01 103
33 -4.687951e-01 103
34 -4.752118e-01 103
35 -5.600556e-01 103
36 -5.685980e-01 103
37 -5.010711e-01 103
38 -5.500833e-01 103
39 -4.431777e-01 103
40 -3.888772e-01 103
41 -3.432795e-01 103
42 -3.261508e-01 103
43 -3.939167e-01 103
44 -3.584835e-01 103
45 -3.921124e-01 103
46 -3.988310e-01 103
47 -3.637262e-01 103
48 -3.700794e-01 103
49 -3.182634e-01 103
50 -2.407547e-01 103

#epsilon= 1.658999e+00  dim= 5
0 -5.378166e+00 30
1 -4.062385e+00 30
2 -3.370712e+00 30
3 -2.562714e+00 30
4 -1.503080e+00 30
5 -7.273342e-01 30
6 -6.005251e-01 30
7 -5.647662e-01 30
8 -4.691487e-01 30
9 -4.324310e-01 30
10 -3.383173e-01 30
11 -2.944523e-01 30
12 -2.735070e-01 30
13 -3.025073e-01 30
14 -2.591254e-01 30
15 -2.288900e-01 30
16 -1.366485e-01 30
17 -7.820864e-02 30
18 -6.818676e-02 30
19 -1.203152e-01 30
20 -1.301591e-01 30
21 -2.711868e-01 30
22 -4.006913e-01 30
23 -4.753684e-01 30
24 -4.155895e-01 30
25 -3.454272e-01 30
26 -2.967915e-01 30
27 -2.782626e-01 30
28 -2.426128e-01 30
29 -3.295062e-01 30
30 -3.804139e-01 30
31 -3.768197e-01 30
32 -3.716803e-01 30
33 -3.815895e-01 30
34 -3.564251e-01 30
35 -3.840191e-01 30
36 -3.676365e-01 30
37 -3.476969e-01 30
38 -4.237555e-01 30
39 -3.373222e-01 30
40 -3.163253e-01 30
41 -2.862663e-01 30
42 -2.115734e-01 30
43 -1.758043e-01 30
44 -1.906764e-01 30
45 -2.365865e-01 30
46 -2.847458e-01 30
47 -2.885577e-01 30
48 -2.107809e-01 30
49 -1.301362e-01 30
50 -5.029942e-02 30

#epsilon= 1.658999e+00  dim= 6
0 -5.380456e+00 6
1 -4.852904e+00 6
2 -4.267537e+00 6
3 -2.510897e+00 6
4 -8.287488e-01 6
5 -3.395780e-01 6
6 -2.710497e-01 6
7 -1.981304e-01 6
8 -1.523616e-01 6
9 -9.570469e-02 6
10 -2.302933e-01 6
11 -3.816485e-01 6
12 -3.594862e-01 6
13 -3.241989e-01 6
14 -2.650824e-01 6
15 -1.951403e-02 6
16 8.265688e-02 6
17 2.218866e-01 6
18 2.582859e-01 6
19 2.936217e-01 6
20 2.672351e-01 6
21 1.306664e-01 6
22 1.892968e-02 6
23 -4.519273e-01 6
24 -7.173814e-01 6
25 -6.596923e-01 6
26 -5.699473e-01 6
27 -4.566504e-01 6
28 -3.524846e-01 6
29 -2.486992e-01 6
30 -3.354236e-01 6
31 -4.299764e-01 6
32 -2.817649e-01 6
33 -2.589952e-01 6
34 -2.942774e-01 6
35 -1.262955e-01 6
36 6.139226e-02 6
37 8.408454e-02 6
38 -2.708525e-01 6
39 -4.039431e-01 6
40 -3.506138e-01 6
41 -3.145333e-01 6
42 -2.592718e-01 6
43 -2.291949e-01 6
44 -2.422426e-01 6
45 -2.322860e-01 6
46 -2.482402e-01 6
47 -2.587959e-01 6
48 -1.988127e-01 6
49 -1.718406e-01 6
50 -1.421573e-01 6

#epsilon= 2.950164e+00  dim= 3
0 -5.040799e+00 552
1 -3.680630e+00 552
2 -2.578948e+00 552
3 -1.824775e+00 552
4 -1.383613e+00 552
5 -1.132126e+00 552
6 -9.477738e-01 552
7 -8.124013e-01 552
8 -7.501257e-01 552
9 -7.133678e-01 552
10 -6.901638e-01 552
11 -6.809453e-01 552
12 -6.631722e-01 552
13 -6.630856e-01 552
14 -6.658369e-01 552
15 -6.836829e-01 552
16 -6.043656e-01 552
17 -5.689982e-01 552
18 -5.298863e-01 552
19 -5.214620e-01 552
20 -5.217723e-01 552
21 -5.550433e-01 552
22 -5.679028e-01 552
23 -5.862130e-01 552
24 -6.082450e-01 552
25 -6.028094e-01 552
26 -6.115786e-01 552
27 -5.896833e-01 552
28 -5.568363e-01 552
29 -5.373058e-01 552
30 -5.428462e-01 552
31 -5.400023e-01 552
32 -5.301165e-01 552
33 -5.223155e-01 552
34 -5.354178e-01 552
35 -5.401978e-01 552
36 -5.661278e-01 552
37 -5.783519e-01 552
38 -6.093170e-01 552
39 -5.763838e-01 552
40 -5.477490e-01 552
41 -5.333899e-01 552
42 -5.272497e-01 552
43 -5.401963e-01 552
44 -5.357964e-01 552
45 -5.454328e-01 552
46 -5.649986e-01 552
47 -5.643511e-01 552
48 -5.733206e-01 552
49 -5.393307e-01 552
50 -5.193837e-01 552

#epsilon= 2.950164e+00  dim= 4
0 -4.998716e+00 288
1 -3.666768e+00 288
2 -2.564671e+00 288
3 -1.750846e+00 288
4 -1.187357e+00 288
5 -8.899370e-01 288
6 -7.214045e-01 288
7 -6.356725e-01 288
8 -5.704144e-01 288
9 -5.546298e-01 288
10 -5.176349e-01 288
11 -4.739207e-01 288
12 -4.792699e-01 288
13 -4.913407e-01 288
14 -5.082932e-01 288
15 -5.117014e-01 288
16 -4.658565e-01 288
17 -3.922943e-01 288
18 -3.270705e-01 288
19 -3.210520e-01 288
20 -3.415750e-01 288
21 -3.556912e-01 288
22 -3.888833e-01 288
23 -4.231884e-01 288
24 -4.270534e-01 288
25 -4.046269e-01 288
26 -4.088606e-01 288
27 -4.149384e-01 288
28 -4.045048e-01 288
29 -3.789521e-01 288
30 -3.856921e-01 288
31 -3.914582e-01 288
32 -3.585778e-01 288
33 -3.439102e-01 288
34 -3.474512e-01 288
35 -4.095135e-01 288
36 -4.336591e-01 288
37 -4.550936e-01 288
38 -4.950449e-01 288
39 -4.468589e-01 288
40 -3.991778e-01 288
41 -3.723381e-01 288
42 -3.434124e-01 288
43 -3.476252e-01 288
44 -3.782158e-01 288
45 -4.037636e-01 288
46 -3.969293e-01 288
47 -4.034174e-01 288
48 -4.012469e-01 288
49 -3.470162e-01 288
50 -2.997029e-01 288

#epsilon= 2.950164e+00  dim= 5
0 -4.951520e+00 123
1 -3.749034e+00 123
2 -2.541282e+00 123
3 -1.660459e+00 123
4 -1.131285e+00 123
5 -7.085249e-01 123
6 -5.149816e-01 123
7 -4.592786e-01 123
8 -4.183540e-01 123
9 -3.629558e-01 123
10 -4.100954e-01 123
11 -3.660744e-01 123
12 -3.220097e-01 123
13 -3.688308e-01 123
14 -4.196282e-01 123
15 -3.861562e-01 123
16 -3.387643e-01 123
17 -2.544289e-01 123
18 -2.080678e-01 123
19 -2.118840e-01 123
20 -1.941503e-01 123
21 -2.472746e-01 123
22 -2.994561e-01 123
23 -3.270831e-01 123
24 -3.337847e-01 123
25 -2.929074e-01 123
26 -2.799125e-01 123
27 -2.631472e-01 123
28 -2.826270e-01 123
29 -2.649727e-01 123
30 -2.882425e-01 123
31 -2.634902e-01 123
32 -2.816300e-01 123
33 -2.682620e-01 123
34 -2.954840e-01 123
35 -3.258362e-01 123
36 -3.610311e-01 123
37 -3.881384e-01 123
38 -4.736163e-01 123
39 -4.088668e-01 123
40 -3.238499e-01 123
41 -3.049438e-01 123
42 -2.585165e-01 123
43 -2.278030e-01 123
44 -2.677118e-01 123
45 -2.806804e-01 123
46 -2.795468e-01 123
47 -2.741833e-01 123
48 -2.659813e-01 123
49 -1.735224e-01 123
50 -1.132878e-01 123

#epsilon= 2.950164e+00  dim= 6
0 -4.974450e+00 46
1 -3.916639e+00 46
2 -2.585448e+00 46
3 -1.630349e+00 46
4 -1.024970e+00 46
5 -5.382690e-01 46
6 -2.616252e-01 46
7 -2.014629e-01 46
8 -1.673427e-01 46
9 -1.283824e-01 46
10 -1.008263e-01 46
11 -1.618112e-01 46
12 -1.940356e-01 46
13 -1.823465e-01 46
14 -2.810911e-01 46
15 -1.976207e-01 46
16 -1.387506e-01 46
17 -7.108062e-02 46
18 -3.948977e-02 46
19 -1.241885e-02 46
20 -1.455972e-02 46
21 -4.327964e-02 46
22 -1.157238e-01 46
23 -1.427356e-01 46
24 -1.687693e-01 46
25 -1.708045e-01 46
26 -1.266610e-01 46
27 -1.112999e-01 46
28 -1.157207e-01 46
29 -1.428342e-01 46
30 -1.997647e-01 46
31 -2.414876e-01 46
32 -2.833610e-01 46
33 -3.189760e-01 46
34 -3.416492e-01 46
35 -3.616340e-01 46
36 -3.415526e-01 46
37 -3.666394e-01 46
38 -3.371328e-01 46
39 -2.991531e-01 46
40 -2.352414e-01 46
41 -2.008651e-01 46
42 -1.532185e-01 46
43 -1.258842e-01 46
44 -1.328607e-01 46
45 -9.427909e-02 46
46 -1.293196e-01 46
47 -1.039637e-01 46
48 -6.227075e-02 46
49 -9.044264e-03 46
50 3.330107e-02 46

